ID,EMF_sp,Synonymia,Reference_original,Introduced_only,Plantation_only,Invasion_mature,Invasion_front,Host,Field_sample,Greenhouse_sample,Introduced_to,Stand_mean_age_years,Mean_altitude_m,LAT_decimal,LON_decimal,N_g/kg,pH,SOC_g/kg,Annual_mean_temperature_°C,Annual_precipitation_mm,Type_of_ecosystem ,Observations 
1,Amanita excelsa,Valid,Hall et al. 2003,1,0,0,0,Pinus sp. ,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2,Amanita excelsa,Valid,Lundquist 1986,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
3,Amanita excelsa,Valid,Lundquist 1987a,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4,Amanita excelsa,Valid,Reid & Eicker 1991,1,0,0,0,Pinus sp. ,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
5,Amanita excelsa,Valid,Stevenson 1962,1,0,0,0,Pinus sp.,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6,Amanita excelsa,Valid,Van der Westhuizen & Eicker 1987,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7,Amanita gemmata,Valid,Garrido 1986,0,1,0,0,Pinus radiata,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8,Amanita muscaria,Valid,Birch 1937,1,0,0,0,Pinus radiata,1,0,"North Island, New Zealand ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9,Amanita muscaria,Valid,Chu-Chou & Grace 1990,0,1,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10,Amanita muscaria,Valid,Chu-Chou 1979,0,1,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
11,Amanita muscaria,Valid,De Meijer 2001,1,0,0,0,Pinus sp.,1,0,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12,Amanita muscaria,Valid,Franco-Molano et al. 2000,1,0,0,0,Pinus sp.,1,0,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13,Amanita muscaria,Valid,Fuhrer & Robinson 1992,1,0,0,0,Pinus sp. ,1,0,Tasmania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14,Amanita muscaria,Valid,Garrido 1986,0,1,0,0,Pinus radiata,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15,Amanita muscaria,Valid,Giachini et al. 2000,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",15,850,-27.5833333,-50.3666666666666,3.08,4.05,36.7,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
16,Amanita muscaria,Valid,Giachini et al. 2004,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",9,800,-27.75,-49.5,3.11,4.8,36.6,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
17,Amanita muscaria,Valid,Grgurinovic 1997,1,0,0,0,Pinus sp.,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,Amanita muscaria,Valid,Härkönen et al. 1994,0,1,0,0,Pinus spp.,1,0,Tanzania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,Amanita muscaria,Valid,Hemmes & Desjardin 2002,1,0,0,0,Pinus sp.,1,0,"Hawaii, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
20,Amanita muscaria,Valid,Landcare Research 2008,1,0,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
21,Amanita muscaria,Valid,Levin et al. 1985,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
22,Amanita muscaria,Valid,Lundquist 1986,1,0,0,0,Pinus spp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
23,Amanita muscaria,Valid,Marais & Kotzé 1977,1,0,0,0,Pinus patula,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24,Amanita muscaria,Valid,Mikola 1969,0,1,0,0,Pinus spp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25,Amanita muscaria,Valid,Morris 1990,1,0,0,0,Pinus sp.,1,0,Malawi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
26,Amanita muscaria,Valid,Natarajan 1977,1,0,0,0,Pinus sp.,1,0,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
27,Amanita muscaria,Valid,Pulido 1983,0,1,0,0,Pinus sp. ,1,0,Colombia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28,Amanita muscaria,Valid,Reid & Eicker 1991,1,0,0,0,Pinus sp. ,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
29,Amanita muscaria,Valid,Ryvarden et al. 1994,1,0,0,0,Pinus spp.,1,0,"Zimbabwe, Malawi, Zaire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30,Amanita muscaria,Valid,Sawyer et al. 2001,0,1,0,0,Pinus radiata,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
31,Amanita muscaria,Valid,Shepherd & Totterdell 1988,1,0,0,0,Pinus sp.,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
32,Amanita muscaria,Valid,Sobestiansky 2005,1,0,0,0,Pinus sp.,1,0,Brazil,40,565,-29.3666667,-51.1333333333333,2.68,5.6,28.1,17.2,1804,Subtropical forest,
33,Amanita muscaria,Valid,Stevenson 1962,1,0,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
34,Amanita muscaria,Valid,Stijve & De Meijer 1993,1,0,0,0,Pinus sp.,1,0,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
35,Amanita muscaria,Valid,Verwoerd 1929,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
36,Amanita pantherina,Valid,Lundquist 1986,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
37,Amanita pantherina,Valid,Lundquist 1987a,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
38,Amanita pantherina var. multisquamosa,Amanita multisquamosa,Giachini et al. 2000,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",15,850,-27.5833333,-50.3666666666666,3.08,4.05,36.7,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
39,Amanita pantherina var. multisquamosa,Amanita multisquamosa,Giachini et al. 2004,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",9,800,-27.75,-49.5,3.11,4.8,36.6,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
40,Amanita phalloides,Valid,Levin et al. 1985,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
41,Amanita phalloides,Valid,Lundquist 1986,0,1,0,0,Pinus radiata,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
42,Amanita phalloides,Valid,Lundquist 1987a,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
43,Amanita phalloides,Valid,Reid & Eicker 1991,1,0,0,0,Pinus sp. ,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
44,Amanita rubescens,Valid,Garrido 1986,0,1,0,0,Pinus radiata,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
45,Amanita rubescens,Valid,Lundquist 1986,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
46,Amanita rubescens,Valid,Lundquist 1987a,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
47,Amanita rubescens,Valid,Reid & Eicker 1991,1,0,0,0,Pinus sp. ,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
48,Amanita rubescens,Valid,Ryvarden et al. 1994,1,0,0,0,Pinus spp.,1,0,Zimbabwe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
49,Amanita rubescens,Valid,Sobestiansky 2005,1,0,0,0,Pinus sp.,1,0,Brazil,40,825,-29.3833333,-50.8833333333333,3.69,5,48.2,16,1990,Subtropical forest,
50,Amphinema byssoides,Valid,Barroetaveña et al. 2005,0,1,0,0,Pinus ponderosa,1,0,"Patagonia, Argentina",40,650,-42.9166667,-71.35,3.13,6.1,52.9,9.8,750,Steppe grassland,Climatic variables informed in the paper
51,Astraeus hygrometricus,Valid,Lundquist 1986,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
52,Boletus edulis,Valid,Garrido 1986,0,1,0,0,Pinus radiata,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
53,Boletus edulis,Valid,Lundquist 1986,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
54,Boletus edulis,Valid,Lundquist 1987a,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
55,Boletus edulis,Valid,Mikola 1969,0,1,0,0,Pinus spp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
56,Boletus edulis,Valid,Petersen et al. 1994,0,1,0,0,Pinus sp.,1,0,Faroe Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
57,Boletus edulis,Valid,Ryvarden et al. 1994,1,0,0,0,Pinus spp.,1,0,Zimbabwe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
58,Boletus edulis,Valid,Sobestiansky 2005,1,0,0,0,Pinus sp.,1,0,Brazil,40,825,-29.3833333,-50.8833333333333,3.69,5,48.2,16,1990,Subtropical forest,
59,Chalciporus piperatus,Valid,Chu-Chou 1979,0,1,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
60,Chalciporus piperatus,Valid,Dunstan et al. 1998,1,0,0,0,Pinus sp. ,1,0,Australia,22,,-34,115,1.57,6.4,41.5,NA,NA,Grassland ,
61,Chalciporus piperatus,Valid,Giachini et al. 2000,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",15,850,-27.5833333,-50.3666666666666,3.08,4.05,36.7,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
62,Chalciporus piperatus,Valid,McNabb 1968,1,0,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
63,Chalciporus piperatus,Valid,Mikola 1969,0,1,0,0,Pinus spp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
64,Chalciporus piperatus,Valid,Petersen et al. 1994,0,1,0,0,Pinus sp.,1,0,Faroe Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
65,Chalciporus piperatus,Valid,Stevenson 1961,1,0,0,0,Pinus sp.,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
66,Chalciporus piperatus,Valid,Watling & de Meijer 1997,0,1,0,0,Pinus spp.,1,0,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
67,Chroogomphus rutilus,Valid,Wright & Albertó 2002,1,0,0,0,Pinus sp. ,1,0,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
68,Clavulina cristata,Valid,Lundquist 1986,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
69,Coltricia cinnamomea,Valid,Ivory 1980,1,0,0,0,Pinus caribaea,1,0,Malaysia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
70,Coltricia perennis,Valid,De Meijer 2001,1,0,0,0,Pinus sp.,1,0,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
71,Elaphomyces cervinus,Elaphomyces granulatus,Garrido 1986,0,1,0,0,Pinus radiata,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
72,Gautieria mexicana,Valid,Álvarez et al. 1993,1,0,0,0,Pinus radiata,1,0,Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
73,Geopora cooperi,Valid,Fogel & States 2001,1,0,0,0,Pinus contorta ,1,0,"Nevada, USA",57,2171,41.6758333,-117.538333333333,2.64,6.3,38,3.8,401,Temperate forest ,
74,Hebeloma crustuliniforme,Valid,Chu-Chou & Grace 1990,0,1,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
75,Hebeloma crustuliniforme,Valid,Chu-Chou 1979,0,1,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
76,Hebeloma crustuliniforme,Valid,Dunstan et al. 1998,1,0,0,0,Pinus sp. ,1,0,Australia,22,,-34,115,1.57,6.4,41.5,NA,NA,Grassland ,
77,Hebeloma crustuliniforme,Valid,Garrido 1986,0,1,0,0,Pinus spp.,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
78,Hebeloma crustuliniforme,Valid,Gibson 1963,1,0,0,0,Pinus spp.,1,0,Kenya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
79,Hebeloma crustuliniforme,Valid,Grgurinovic 1997,1,0,0,0,Pinus sp.,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
80,Hebeloma crustuliniforme,Valid,Kost 2002,0,1,0,0,Pinus sp.,1,0,Kenya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
81,Hebeloma crustuliniforme,Valid,Mikola 1969,0,1,0,0,Pinus spp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
82,Hebeloma crustuliniforme,Valid,Pegler 1977,1,0,0,0,Pinus spp. ,1,0,Tanzania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
83,Hebeloma hiemale,Valid,Barroetaveña et al. 2005,1,0,0,0,Pinus ponderosa,1,0,"Patagonia, Argentina",40,650,-42.9166667,-71.35,3.13,6.1,52.9,9.8,750,Steppe grassland,Climatic variables informed in the paper
84,Hebeloma mesophaeum,Valid,Barroetaveña et al. 2005,0,1,0,0,Pinus ponderosa,1,0,"Patagonia, Argentina",40,650,-42.9166667,-71.35,3.13,6.1,52.9,9.8,750,Steppe grassland,Climatic variables informed in the paper
85,Hebeloma mesophaeum,Valid,Grgurinovic 1997,1,0,0,0,Pinus spp.,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
86,Hebeloma sacchariolens,Valid,De Meijer 2001,1,0,0,0,Pinus sp.,1,0,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
87,Hebeloma sacchariolens,Valid,Sobestiansky 2005,1,0,0,0,Pinus sp.,1,0,Brazil,40,565,-29.3666667,-51.1333333333333,2.68,5.6,28.1,17.2,1804,Subtropical forest,
88,Hebeloma testaceum,Valid,Grgurinovic 1997,1,0,0,0,Pinus sp.,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
89,Hebeloma versipelle,Valid,Kost 2002,0,1,0,0,Pinus sp.,1,0,Kenya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
90,Hydnangium soderstromii,Valid,Garrido 1986,0,1,0,0,Pinus radiata,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
91,Hydnangium soderstromii,Valid,Lazo 1972,1,0,0,0,Pinus radiata,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
92,Hysterangium clathroides,Valid,Álvarez et al. 1993,1,0,0,0,Pinus radiata,1,0,Spain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
93,Hysterangium crassum,Hysterangium clathroides var. crassum,Fogel & States 2001,1,0,0,0,Pinus contorta ,1,0,"Nevada, USA",57,2171,41.6758333,-117.538333333333,2.64,6.3,38,3.8,401,Temperate forest,
94,Hysterangium incarceratum,Valid,Malençon1975a,1,0,0,0,Pinus pinea,1,0,Mauritania,NA,30,35.8,-5.7,1.2,7.1,18.1,NA,NA,NA,
95,Inocybe curvipes,Valid,De Meijer 2001,1,0,0,0,Pinus sp.,1,0,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
96,Inocybe curvipes,Valid,Ryvarden et al. 1994,0,1,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
97,Inocybe curvipes,Valid,Sobestiansky 2005,1,0,0,0,Pinus sp.,1,0,Brazil,40,565,-29.3666667,-51.1333333333333,2.68,5.6,28.1,17.2,1804,Subtropical forest,
98,Inocybe geophylla,Valid,Garrido 1986,0,1,0,0,Pinus radiata,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
99,Inocybe kauffmanii,Valid,Barroetaveña et al. 2005,1,0,0,0,Pinus ponderosa,1,0,"Patagonia, Argentina",40,650,-42.9166667,-71.35,3.13,6.1,52.9,9.8,750,Steppe grassland,Climatic variables informed in the paper
100,Inocybe lanuginosa,Valid,Natarajan et al. 1988,1,0,0,0,Pinus patula,1,0,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
101,Inocybe petiginosa,Valid,Natarajan et al. 1988,1,0,0,0,Pinus patula,1,0,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
102,Laccaria amethystina,Valid,Giachini et al. 2004,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",9,800,-27.75,-49.5,3.11,4.8,36.6,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
103,Laccaria fraterna,Valid,Dunstan et al. 1998,1,0,0,0,Pinus sp. ,1,0,Australia,22,,-34,115,1.57,6.4,41.5,NA,NA,Grassland ,
104,Laccaria fraterna,Valid,Jamoni 1990,1,0,0,0,Pinus strobus,1,0,Italy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
105,Laccaria fraterna,Valid,Malençon 1966,1,0,0,0,Pinus sp.,1,0,"Portugal, Morocco, Congo, Uruguay, Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
106,Laccaria fraterna,Valid,McNabb 1972,1,0,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
107,Laccaria fraterna,Valid,Morris 1990,1,0,0,0,Pinus sp.,1,0,Malawi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
108,Laccaria laccata,Valid,Chu-Chou & Grace 1990,0,1,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
109,Laccaria laccata,Valid,Chu-Chou 1979,0,1,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
110,Laccaria laccata,Valid,Garrido 1986,0,1,0,0,Pinus spp.,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
111,Laccaria laccata,Valid,Lundquist 1986,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
112,Laccaria laccata var. laccata,Valid,Natarajan 1977,1,0,0,0,Pinus sp.,1,0,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
113,Laccaria laccata var. pallidifolia,Valid,Giachini et al. 2000,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",15,850,-27.5833333,-50.3666666666666,3.08,4.05,36.7,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
114,Laccaria proxima,Valid,De Meijer 2001,1,0,0,0,Pinus sp.,1,0,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
115,Laccaria proxima,Valid,Giachini et al. 2000,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",15,850,-27.5833333,-50.3666666666666,3.08,4.05,36.7,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
116,Laccaria proxima,Valid,Hemmes & Desjardin 2002,1,0,0,0,Pinus sp.,1,0,"Hawaii, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
117,Laccaria proxima,Valid,McNabb 1972,1,0,0,0,Pinus radiata,1,0,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
118,Laccaria proxima,Valid,Sobestiansky 2005,1,0,0,0,Pinus sp.,1,0,Brazil,40,565,-29.3666667,-51.1333333333333,2.68,5.6,28.1,17.2,1804,Subtropical forest,
119,Laccaria pumila,Valid,Giachini et al. 2004,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",9,800,-27.75,-49.5,3.11,4.8,36.6,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
120,Laccaria tetraspora f. tetraspora,Valid,McNabb 1972,1,0,0,0,Pinus pinaster,1,0,New Zealand,NA,200,-43.4795434687003,173.301177542068,2.36,6,60.2,NA,NA,NA,
121,Laccaria tortilis,Valid,Barroetaveña et al. 2005,1,0,0,0,Pinus ponderosa,1,0,"Patagonia, Argentina",40,650,-42.9166667,-71.35,3.13,6.1,52.9,9.8,750,Steppe grassland,Climatic variables informed in the paper
122,Laccaria tortilis,Valid,Giachini et al. 2004,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",9,800,-27.75,-49.5,3.11,4.8,36.6,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
123,Lactarius argillaceifolius var. argillaceifolius,Valid,Giachini et al. 2000,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",15,850,-27.5833333,-50.3666666666666,3.08,4.05,36.7,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
124,Lactarius argillaceifolius var. argillaceifolius,Valid,Giachini et al. 2004,0,1,0,0,Pinus elliotti,1,0,"Santa Catarina, Brazil",9,800,-27.75,-49.5,3.11,4.8,36.6,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
125,Lactarius deliciosus,Valid,Dunstan et al. 1998,1,0,0,0,Pinus sp. ,1,0,Australia,22,,-34,115,1.57,6.4,41.5,NA,NA,Grassland ,
126,Lactarius deliciosus,Valid,Garrido 1982,0,1,0,0,Pinus radiata,1,0,Chile ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
127,Lactarius deliciosus,Valid,Garrido 1986,0,1,0,0,Pinus spp.,1,0,Chile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
128,Lactarius deliciosus,Valid,Giachini et al. 2000,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",15,850,-27.5833333,-50.3666666666666,3.08,4.05,36.7,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
129,Lactarius deliciosus,Valid,Giachini et al. 2004,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",9,800,-27.75,-49.5,3.11,4.8,36.6,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
130,Lactarius deliciosus,Valid,Hall et al. 2003,1,0,0,0,Pinus radiata,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
131,Lactarius deliciosus,Valid,Lundquist 1987a,1,0,0,0,Pinus sp.,1,0,South Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
132,Lactarius deliciosus,Valid,Shepherd & Totterdell 1988,1,0,0,0,Pinus sp.,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
133,Lactarius deliciosus,Valid,Sobestiansky 2005,1,0,0,0,Pinus sp.,1,0,Brazil,40,565,-29.3666667,-51.1333333333333,2.68,5.6,28.1,17.2,1804,Subtropical forest,
134,Lactarius deliciosus,Valid,Wright & Albertó 2002,1,0,0,0,Pinus sp. ,1,0,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
135,Lactarius fragilis var. fragilis,Valid,Giachini et al. 2000,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",15,850,-27.5833333,-50.3666666666666,3.08,4.05,36.7,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
136,Lactarius fragilis var. fragilis,Valid,Giachini et al. 2004,0,1,0,0,Pinus spp.,1,0,"Santa Catarina, Brazil",9,800,-27.75,-49.5,3.11,4.8,36.6,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
137,Lactarius piperatus,Valid,Lamb & Richards 1970,1,0,0,0,Pinus spp.,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
138,Lactarius quieticolor,Valid,Petersen et al. 1994,0,1,0,0,Pinus sp.,1,0,Faroe Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
139,Lactarius rufus,Valid,De Meijer 2001,1,0,0,0,Pinus sp.,1,0,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
140,Lactarius rufus,Valid,Petersen et al. 1994,0,1,0,0,Pinus sp.,1,0,Faroe Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
141,Lactarius rufus,Valid,Sobestiansky 2005,1,0,0,0,Pinus sp.,1,0,Brazil,40,565,-29.3666667,-51.1333333333333,2.68,5.6,28.1,17.2,1804,Subtropical forest,
142,Lactarius rufus var. parvus,Valid,Giachini et al. 2000,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",15,850,-27.5833333,-50.3666666666666,3.08,4.05,36.7,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
143,Lactarius rufus var. parvus,Valid,Giachini et al. 2004,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",9,800,-27.75,-49.5,3.11,4.8,36.6,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
144,Lactarius rufus var. rufus,Valid,Giachini et al. 2000,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",15,850,-27.5833333,-50.3666666666666,3.08,4.05,36.7,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
145,Lactarius rufus var. rufus,Valid,Giachini et al. 2004,0,1,0,0,Pinus taeda,1,0,"Santa Catarina, Brazil",9,800,-27.75,-49.5,3.11,4.8,36.6,16,1700,Subtropical forest,Climatic variables and pH informed in the paper
146,Martellia ellipsospora,Russula ellipsospora,Montecchi & Sarasini 2000,1,0,0,0,Pinus ponderosa,1,0,Italy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
147,Paxillus involutus,Valid,Dunstan et al. 1998,1,0,0,0,Pinus sp. ,1,0,Australia,22,,-34,115,1.57,6.4,41.5,NA,NA,Grassland ,
148,Paxillus involutus,Valid,Wright & Albertó 2002,1,0,0,0,Pinus sp. ,1,0,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
149,Paxillus involutus,Valid,Young 2005,1,0,0,0,Pinus sp.,1,0,Australia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
150,Rhizopogon ellenae,Valid,Barroetaveña et al. 2005,0,1,0,0,Pinus ponderosa,1,0,"Patagonia, Argentina",40,650,-42.9166667,-71.35,3.13,6.1,52.9,9.8,750,Steppe grassland,Climatic variables informed in the paper
